id_string,customer_id_string,lender_state,origination_date,due_date,term_weeks,principal_amount,total_due_amount,paid_amount,fee_amount,collateral_assessed,collateral_sold,defaulted
1542,0742,TN,2019-01-13,2019-02-10,4,1210.0,1310.0,1310.0,0.0,8164.33,0.0,0
1543,0742,FL,2019-11-26,2019-12-24,4,1560.0,1660.0,1660.0,40.0,7929.86,0.0,0
1544,0743,TN,2014-11-13,2014-12-11,4,490.0,590.0,590.0,0.0,4630.47,0.0,0
1545,0744,MS,2015-05-23,2015-06-20,4,1060.0,1160.0,1160.0,0.0,8254.99,0.0,0
1546,0744,FL,2014-10-27,2014-12-22,8,1110.0,1310.0,1310.0,20.0,5806.68,0.0,0
1547,0745,FL,2013-09-12,2013-10-10,4,840.0,940.0,940.0,0.0,5575.11,0.0,0
1548,0745,FL,2019-01-21,2019-02-18,4,680.0,780.0,780.0,0.0,4377.04,0.0,0
1549,0745,FL,2014-06-25,2014-09-17,12,840.0,1140.0,0.0,0.0,4926.89,0.0,1
1550,0746,FL,2018-04-09,2018-07-02,12,650.0,950.0,950.0400000000001,60.0,4562.13,0.0,0
1551,0747,FL,2017-02-07,2017-03-07,4,530.0,630.0,630.0,0.0,3597.11,0.0,0
1552,0747,AL,2018-04-29,2018-07-22,12,540.0,840.0,840.0,20.0,5431.01,0.0,0
1553,0747,FL,2019-04-20,2019-07-13,12,480.0,780.0,780.0,0.0,4432.83,0.0,0
1554,0748,FL,2016-10-29,2016-11-26,4,1170.0,1270.0,0.0,0.0,7150.63,5208.56,1
1555,0749,FL,2019-01-17,2019-02-14,4,1440.0,1540.0,0.0,0.0,6415.22,5641.03,1
1556,0750,TN,2018-01-25,2018-04-19,12,970.0,1270.0,1269.96,0.0,6828.83,0.0,0
1557,0751,FL,2019-12-24,2020-01-21,4,1510.0,1610.0,1610.0,0.0,8608.15,0.0,0
1558,0752,MS,2019-08-08,2019-09-05,4,840.0,940.0,940.0,0.0,5040.46,0.0,0
1559,0753,FL,2012-01-09,2012-02-06,4,1310.0,1410.0,1410.0,0.0,10233.84,0.0,0
1560,0754,FL,2013-09-04,2013-10-02,4,840.0,940.0,940.0,0.0,3368.17,0.0,0
1561,0755,FL,2015-07-03,2015-07-31,4,1070.0,1170.0,1170.0,0.0,5930.79,0.0,0
1562,0755,FL,2015-08-02,2015-10-25,12,1060.0,1360.0,1359.96,0.0,6311.53,0.0,0
1563,0755,MS,2017-03-11,2017-04-08,4,1170.0,1270.0,1270.0,0.0,6722.59,0.0,0
1564,0755,AL,2016-10-07,2016-11-04,4,1200.0,1300.0,1300.0,0.0,6854.32,0.0,0
1565,0756,FL,2017-10-16,2017-11-13,4,880.0,980.0,980.0,20.0,6799.42,0.0,0
1566,0756,TN,2014-04-05,2014-05-31,8,1640.0,1840.0,1840.0,0.0,7491.72,0.0,0
1567,0757,FL,2017-09-27,2017-10-25,4,760.0,860.0,860.0,20.0,5019.53,0.0,0
1568,0757,MS,2017-08-07,2017-10-30,12,790.0,1090.0,1089.9600000000003,40.0,4791.9,0.0,0
1569,0758,TN,2018-01-25,2018-02-22,4,1150.0,1250.0,1250.0,0.0,6007.99,0.0,0
1570,0759,FL,2013-01-01,2013-02-26,8,680.0,880.0,880.0,0.0,4899.14,0.0,0
1571,0760,AL,2015-08-19,2015-11-11,12,1020.0,1320.0,0.0,0.0,6309.59,4840.86,1
1572,0761,FL,2014-09-28,2014-10-26,4,1220.0,1320.0,1320.0,0.0,6509.08,0.0,0
1573,0762,FL,2018-07-17,2018-08-14,4,1040.0,1140.0,1140.0,20.0,4923.51,0.0,0
1574,0762,FL,2015-02-10,2015-05-05,12,1290.0,1590.0,1590.0,40.0,6158.44,0.0,0
1575,0763,FL,2013-11-16,2014-02-08,12,1210.0,1510.0,1509.9599999999998,40.0,9201.0,0.0,0
1576,0764,AL,2019-02-17,2019-03-17,4,1130.0,1230.0,1230.0,0.0,5709.67,0.0,0
1577,0765,FL,2015-02-15,2015-05-10,12,1230.0,1530.0,1530.0,0.0,6232.28,0.0,0
1578,0765,TN,2018-11-04,2018-12-02,4,950.0,1050.0,1050.0,0.0,7176.91,0.0,0
1579,0765,AL,2013-06-11,2013-09-03,12,1420.0,1720.0,1719.9599999999998,0.0,7468.59,0.0,0
1580,0765,FL,2017-05-20,2017-06-17,4,1220.0,1320.0,1320.0,20.0,7220.46,0.0,0
1581,0766,FL,2018-03-04,2018-04-01,4,630.0,730.0,730.0,20.0,4876.25,0.0,0
1582,0766,AL,2017-08-24,2017-09-21,4,940.0,1040.0,1040.0,0.0,6300.31,0.0,0
1583,0767,FL,2015-11-15,2015-12-13,4,210.0,310.0,0.0,0.0,1726.42,1430.89,1
1584,0767,TN,2014-04-04,2014-05-02,4,960.0,1060.0,1060.0,0.0,4952.5,0.0,0
1585,0768,FL,2013-11-03,2013-12-01,4,960.0,1060.0,1060.0,0.0,4993.97,0.0,0
1586,0769,FL,2013-11-10,2014-01-05,8,990.0,1190.0,1190.0,0.0,6105.95,0.0,0
1587,0770,MS,2019-09-05,2019-10-31,8,930.0,1130.0,0.0,0.0,6293.36,0.0,1
1588,0770,FL,2013-11-20,2014-01-15,8,1200.0,1400.0,1400.0,0.0,5908.42,0.0,0
1589,0771,TN,2018-10-26,2019-01-18,12,1020.0,1320.0,1320.0,20.0,8939.95,0.0,0
1590,0771,FL,2017-11-08,2017-12-06,4,1380.0,1480.0,1480.0,0.0,9797.66,0.0,0
1591,0772,FL,2019-01-04,2019-03-29,12,1630.0,1930.0,1929.9599999999998,20.0,9818.09,0.0,0
1592,0773,FL,2019-12-20,2020-03-13,12,1490.0,1790.0,1790.0400000000002,20.0,7566.28,0.0,0
1593,0773,FL,2014-01-13,2014-04-07,12,1260.0,1560.0,1560.0,0.0,8602.01,0.0,0
1594,0773,FL,2013-12-24,2014-01-21,4,1440.0,1540.0,1540.0,0.0,7702.77,0.0,0
1595,0774,TN,2015-08-29,2015-09-26,4,770.0,870.0,870.0,0.0,6499.33,0.0,0
1596,0775,FL,2015-02-08,2015-05-03,12,550.0,850.0,849.9600000000002,20.0,5132.55,0.0,0
1597,0775,TN,2015-07-05,2015-08-02,4,860.0,960.0,960.0,0.0,6350.27,0.0,0
1598,0776,FL,2019-06-27,2019-07-25,4,800.0,900.0,900.0,0.0,6196.74,0.0,0
1599,0777,FL,2018-03-27,2018-04-24,4,1020.0,1120.0,1120.0,0.0,5214.84,0.0,0
1600,0777,FL,2019-12-01,2020-02-23,12,790.0,1090.0,1089.9600000000003,20.0,6022.92,0.0,0
1601,0777,MS,2012-09-26,2012-10-24,4,910.0,1010.0,1010.0,0.0,7338.59,0.0,0
1602,0778,FL,2016-08-02,2016-08-30,4,1130.0,1230.0,0.0,0.0,5380.18,0.0,1
1603,0778,FL,2013-10-25,2013-11-22,4,730.0,830.0,830.0,0.0,4974.07,0.0,0
1604,0779,MS,2015-10-25,2015-11-22,4,1020.0,1120.0,1120.0,0.0,5140.47,0.0,0
1605,0780,FL,2016-06-09,2016-07-07,4,900.0,1000.0,1000.0,0.0,4902.81,0.0,0
1606,0780,AL,2012-12-09,2013-01-06,4,850.0,950.0,0.0,0.0,4662.84,3615.4,1
1607,0781,AL,2014-10-12,2014-12-07,8,1380.0,1580.0,1580.0,20.0,6644.66,0.0,0
1608,0781,AL,2018-04-15,2018-06-10,8,1300.0,1500.0,1500.0,0.0,6854.3,0.0,0
1609,0782,AL,2013-02-19,2013-04-16,8,1320.0,1520.0,1520.0,0.0,6680.12,0.0,0
1610,0783,AL,2012-12-02,2012-12-30,4,960.0,1060.0,0.0,0.0,5002.4,3806.71,1
1611,0784,FL,2018-07-06,2018-09-28,12,730.0,1030.0,1029.9600000000003,20.0,6264.19,0.0,0
1612,0784,FL,2019-08-01,2019-10-24,12,710.0,1010.0,1010.0399999999998,0.0,5660.11,0.0,0
1613,0784,AL,2015-04-29,2015-07-22,12,720.0,1020.0,1020.0,0.0,6450.03,0.0,0
1614,0785,FL,2015-04-27,2015-07-20,12,1430.0,1730.0,1730.04,40.0,7910.57,0.0,0
1615,0786,FL,2019-10-11,2020-01-03,12,900.0,1200.0,0.0,0.0,5783.27,4652.74,1
1616,0786,MS,2016-09-07,2016-11-02,8,780.0,980.0,0.0,0.0,5566.47,3921.9,1
1617,0787,AL,2014-08-22,2014-11-14,12,1070.0,1370.0,0.0,0.0,6693.71,6136.03,1
1618,0788,AL,2013-11-21,2013-12-19,4,1030.0,1130.0,1130.0,0.0,5709.05,0.0,0
1619,0788,FL,2016-10-30,2016-11-27,4,1100.0,1200.0,1200.0,0.0,6549.39,0.0,0
1620,0789,FL,2016-08-09,2016-09-06,4,940.0,1040.0,1040.0,0.0,6433.63,0.0,0
1621,0789,MS,2017-02-22,2017-03-22,4,1280.0,1380.0,1380.0,0.0,8116.15,0.0,0
1622,0789,AL,2017-09-10,2017-10-08,4,1700.0,1800.0,1800.0,0.0,7576.33,0.0,0
1623,0789,FL,2016-08-08,2016-10-03,8,1040.0,1240.0,1240.0,0.0,7743.96,0.0,0
1624,0790,FL,2019-12-22,2020-01-19,4,740.0,840.0,840.0,0.0,4572.57,0.0,0
1625,0791,FL,2018-07-19,2018-08-16,4,760.0,860.0,0.0,0.0,4344.3,0.0,1
1626,0791,FL,2019-07-30,2019-08-27,4,390.0,490.0,490.0,0.0,3867.54,0.0,0
1627,0791,TN,2013-09-15,2013-10-13,4,490.0,590.0,590.0,0.0,4706.01,0.0,0
1628,0791,TN,2014-05-11,2014-07-06,8,670.0,870.0,870.0,0.0,3925.63,0.0,0
1629,0791,MS,2014-08-21,2014-11-13,12,530.0,830.0,830.0399999999998,20.0,3604.36,0.0,0
1630,0791,FL,2014-06-26,2014-07-24,4,440.0,540.0,540.0,0.0,3844.01,0.0,0
1631,0791,TN,2012-07-28,2012-08-25,4,620.0,720.0,720.0,0.0,4704.41,0.0,0
1632,0792,FL,2014-06-19,2014-07-17,4,1980.0,2080.0,2080.0,20.0,11445.77,0.0,0
1633,0793,FL,2012-07-23,2012-10-15,12,870.0,1170.0,0.0,0.0,3991.91,3346.49,1
1634,0794,FL,2015-11-18,2015-12-16,4,840.0,940.0,940.0,0.0,3280.52,0.0,0
1635,0795,FL,2017-04-23,2017-07-16,12,2270.0,2570.0,2570.0400000000004,20.0,10507.09,0.0,0
1636,0795,FL,2014-11-24,2015-02-16,12,1530.0,1830.0,1830.0,40.0,7622.4,0.0,0
1637,0795,FL,2014-11-14,2014-12-12,4,1040.0,1140.0,1140.0,0.0,7785.55,0.0,0
1638,0796,AL,2018-02-07,2018-03-07,4,790.0,890.0,890.0,0.0,4284.88,0.0,0
1639,0796,TN,2015-01-21,2015-02-18,4,1200.0,1300.0,0.0,0.0,5563.08,5097.13,1
1640,0797,FL,2012-12-22,2013-01-19,4,1070.0,1170.0,1170.0,0.0,5683.35,0.0,0
1641,0797,TN,2013-03-19,2013-04-16,4,910.0,1010.0,1010.0,0.0,5476.86,0.0,0
1642,0797,FL,2017-01-22,2017-02-19,4,980.0,1080.0,1080.0,0.0,7220.52,0.0,0
1643,0798,FL,2013-12-31,2014-01-28,4,980.0,1080.0,1080.0,20.0,8321.0,0.0,0
1644,0798,TN,2018-07-06,2018-09-28,12,1180.0,1480.0,1479.9599999999998,40.0,6689.73,0.0,0
1645,0798,FL,2018-05-15,2018-06-12,4,1090.0,1190.0,1190.0,0.0,6718.15,0.0,0
1646,0799,TN,2015-01-25,2015-02-22,4,750.0,850.0,850.0,0.0,6275.89,0.0,0
1647,0800,FL,2019-03-10,2019-04-07,4,790.0,890.0,890.0,0.0,5685.65,0.0,0
1648,0800,FL,2014-07-22,2014-08-19,4,610.0,710.0,710.0,0.0,5492.4,0.0,0
1649,0800,FL,2013-04-10,2013-06-05,8,1070.0,1270.0,1270.0,20.0,6021.04,0.0,0
1650,0801,AL,2015-12-13,2016-01-10,4,1790.0,1890.0,1890.0,20.0,9255.76,0.0,0
1651,0801,FL,2017-11-23,2017-12-21,4,1050.0,1150.0,1150.0,0.0,7218.55,0.0,0
1652,0801,FL,2017-06-20,2017-07-18,4,1140.0,1240.0,1240.0,20.0,7638.99,0.0,0
1653,0802,FL,2017-04-29,2017-06-24,8,960.0,1160.0,0.0,0.0,4405.54,3805.03,1
1654,0803,FL,2018-12-10,2019-01-07,4,1000.0,1100.0,1100.0,20.0,7880.31,0.0,0
1655,0804,AL,2014-03-15,2014-04-12,4,540.0,640.0,0.0,0.0,5258.74,5229.99,1
1656,0804,FL,2016-01-14,2016-02-11,4,920.0,1020.0,1020.0,0.0,7787.18,0.0,0
1657,0805,FL,2018-02-11,2018-04-08,8,1090.0,1290.0,1290.0,0.0,6823.4,0.0,0
1658,0805,FL,2014-08-22,2014-10-17,8,1740.0,1940.0,1940.0,0.0,8111.08,0.0,0
1659,0806,AL,2018-12-27,2019-01-24,4,950.0,1050.0,0.0,0.0,6137.17,5630.91,1
1660,0806,FL,2013-02-22,2013-04-19,8,1080.0,1280.0,1280.0,0.0,6279.44,0.0,0
1661,0807,MS,2018-06-18,2018-07-16,4,860.0,960.0,0.0,0.0,3580.27,0.0,1
1662,0807,FL,2018-12-17,2019-01-14,4,800.0,900.0,900.0,0.0,3713.18,0.0,0
1663,0807,FL,2016-12-06,2017-01-31,8,610.0,810.0,810.0,0.0,3692.22,0.0,0
1664,0808,FL,2012-11-13,2013-02-05,12,980.0,1280.0,1280.04,0.0,4260.31,0.0,0
1665,0809,FL,2016-11-12,2016-12-10,4,600.0,700.0,700.0,0.0,4463.3,0.0,0
1666,0809,FL,2012-12-20,2013-01-17,4,760.0,860.0,860.0,0.0,5476.6,0.0,0
1667,0810,FL,2015-12-31,2016-01-28,4,810.0,910.0,0.0,0.0,4425.3,3188.37,1
1668,0810,FL,2012-10-15,2012-11-12,4,910.0,1010.0,1010.0,0.0,5002.09,0.0,0
1669,0810,FL,2019-12-23,2020-01-20,4,910.0,1010.0,1010.0,0.0,5948.76,0.0,0
1670,0810,MS,2015-11-21,2015-12-19,4,1280.0,1380.0,0.0,0.0,5880.67,5200.84,1
1671,0811,FL,2014-03-17,2014-05-12,8,680.0,880.0,0.0,0.0,5270.95,5017.61,1
1672,0811,FL,2015-10-26,2015-11-23,4,570.0,670.0,670.0,0.0,4791.63,0.0,0
1673,0812,MS,2012-03-31,2012-05-26,8,810.0,1010.0,1010.0,0.0,3844.65,0.0,0
1674,0813,FL,2016-10-10,2016-11-07,4,1100.0,1200.0,1200.0,0.0,5640.63,0.0,0
1675,0814,FL,2018-03-16,2018-06-08,12,1210.0,1510.0,1509.96,0.0,6973.66,0.0,0
1676,0815,MS,2018-09-07,2018-11-30,12,650.0,950.0,950.0399999999998,0.0,3900.24,0.0,0
1677,0815,FL,2017-12-20,2018-01-17,4,710.0,810.0,810.0,0.0,3979.09,0.0,0
1678,0815,AL,2019-03-02,2019-03-30,4,600.0,700.0,700.0,0.0,4255.41,0.0,0
1679,0815,FL,2012-11-20,2012-12-18,4,820.0,920.0,0.0,0.0,5091.8,5068.37,1
1680,0816,AL,2017-07-28,2017-09-22,8,1100.0,1300.0,0.0,0.0,6989.01,5355.67,1
1681,0816,FL,2019-07-31,2019-09-25,8,1170.0,1370.0,1370.0,0.0,6445.53,0.0,0
1682,0816,AL,2016-10-08,2016-12-03,8,1160.0,1360.0,1360.0,0.0,6302.73,0.0,0
1683,0817,FL,2012-03-09,2012-04-06,4,820.0,920.0,0.0,0.0,5954.85,5874.67,1
1684,0817,FL,2013-03-17,2013-04-14,4,1270.0,1370.0,1370.0,0.0,5540.31,0.0,0
1685,0817,TN,2018-05-30,2018-06-27,4,1560.0,1660.0,0.0,0.0,6974.6,6807.45,1
1686,0818,TN,2012-07-13,2012-08-10,4,1060.0,1160.0,1160.0,0.0,7381.76,0.0,0
1687,0819,FL,2018-06-30,2018-07-28,4,980.0,1080.0,1080.0,0.0,6476.28,0.0,0
1688,0819,AL,2013-03-28,2013-04-25,4,630.0,730.0,730.0,0.0,4972.02,0.0,0
1689,0820,FL,2015-03-08,2015-05-03,8,1440.0,1640.0,1640.0,0.0,6223.83,0.0,0
1690,0821,FL,2016-12-25,2017-01-22,4,860.0,960.0,960.0,0.0,5155.91,0.0,0
1691,0821,FL,2016-02-29,2016-03-28,4,690.0,790.0,790.0,0.0,5483.58,0.0,0
1692,0822,TN,2012-03-25,2012-04-22,4,700.0,800.0,800.0,0.0,5367.39,0.0,0
1693,0823,FL,2018-10-08,2018-11-05,4,1030.0,1130.0,1130.0,20.0,4524.08,0.0,0
1694,0823,FL,2018-04-12,2018-05-10,4,760.0,860.0,860.0,0.0,3701.01,0.0,0
1695,0824,FL,2012-08-20,2012-10-15,8,1610.0,1810.0,1810.0,0.0,8606.95,0.0,0
1696,0824,FL,2013-08-12,2013-09-09,4,1740.0,1840.0,1840.0,0.0,8120.83,0.0,0
1697,0825,AL,2018-05-18,2018-08-10,12,1780.0,2080.0,2079.96,0.0,8597.8,0.0,0
1698,0825,FL,2017-01-13,2017-02-10,4,1360.0,1460.0,1460.0,0.0,7986.91,0.0,0
1699,0825,FL,2017-07-07,2017-08-04,4,1250.0,1350.0,1350.0,0.0,7934.23,0.0,0
1700,0826,AL,2015-03-07,2015-04-04,4,1090.0,1190.0,1190.0,0.0,7175.36,0.0,0
1701,0826,AL,2015-07-25,2015-08-22,4,1280.0,1380.0,1380.0,20.0,6744.64,0.0,0
1702,0826,TN,2016-12-19,2017-01-16,4,710.0,810.0,810.0,0.0,6500.57,0.0,0
1703,0826,TN,2014-04-26,2014-06-21,8,730.0,930.0,0.0,0.0,5680.09,0.0,1
1704,0826,FL,2015-10-12,2015-11-09,4,1030.0,1130.0,0.0,0.0,5736.34,4363.62,1
1705,0827,FL,2019-01-04,2019-02-01,4,860.0,960.0,960.0,20.0,5015.73,0.0,0
1706,0827,FL,2017-02-10,2017-05-05,12,1000.0,1300.0,1299.96,0.0,5144.09,0.0,0
1707,0827,FL,2015-01-12,2015-02-09,4,640.0,740.0,740.0,20.0,5532.47,0.0,0
1708,0828,FL,2019-08-01,2019-10-24,12,780.0,1080.0,1080.0,0.0,7780.35,0.0,0
1709,0828,TN,2014-05-27,2014-06-24,4,750.0,850.0,850.0,20.0,6747.34,0.0,0
1710,0828,AL,2014-04-02,2014-05-28,8,900.0,1100.0,1100.0,20.0,7094.81,0.0,0
1711,0829,FL,2017-08-18,2017-10-13,8,990.0,1190.0,1190.0,0.0,6407.18,0.0,0
1712,0830,FL,2016-04-09,2016-05-07,4,1100.0,1200.0,1200.0,0.0,6329.82,0.0,0
1713,0831,FL,2019-09-11,2019-11-06,8,1110.0,1310.0,1310.0,0.0,6348.64,0.0,0
1714,0832,AL,2013-12-06,2014-01-03,4,910.0,1010.0,1010.0,0.0,4667.64,0.0,0
1715,0832,FL,2012-01-23,2012-04-16,12,970.0,1270.0,1269.96,0.0,5852.48,0.0,0
1716,0832,TN,2014-12-13,2015-01-10,4,1210.0,1310.0,1310.0,0.0,6201.31,0.0,0
1717,0833,MS,2014-01-01,2014-03-26,12,1110.0,1410.0,1410.0,20.0,5652.27,0.0,0
1718,0833,TN,2014-08-30,2014-11-22,12,1600.0,1900.0,1899.9599999999998,20.0,8113.44,0.0,0
1719,0833,FL,2014-01-22,2014-02-19,4,1060.0,1160.0,1160.0,0.0,7873.7,0.0,0
1720,0834,FL,2017-08-14,2017-10-09,8,980.0,1180.0,1180.0,0.0,5631.94,0.0,0
1721,0835,AL,2019-12-09,2020-01-06,4,1340.0,1440.0,1440.0,20.0,7109.68,0.0,0
1722,0835,FL,2019-04-15,2019-05-13,4,860.0,960.0,960.0,0.0,7230.03,0.0,0
1723,0836,TN,2017-12-26,2018-02-20,8,680.0,880.0,880.0,0.0,3895.98,0.0,0
1724,0837,FL,2013-10-23,2013-11-20,4,1020.0,1120.0,1120.0,0.0,5605.14,0.0,0
1725,0838,FL,2012-12-01,2012-12-29,4,1140.0,1240.0,1240.0,0.0,6228.95,0.0,0
1726,0839,FL,2018-04-28,2018-05-26,4,1370.0,1470.0,1470.0,0.0,6060.32,0.0,0
1727,0839,TN,2014-01-04,2014-02-01,4,880.0,980.0,980.0,0.0,5725.58,0.0,0
1728,0840,FL,2019-11-28,2019-12-26,4,1330.0,1430.0,1430.0,0.0,6904.88,0.0,0
1729,0841,TN,2019-03-06,2019-05-01,8,660.0,860.0,860.0,0.0,5698.12,0.0,0
1730,0841,FL,2016-12-26,2017-02-20,8,940.0,1140.0,1140.0,20.0,6319.31,0.0,0
1731,0841,FL,2015-10-14,2015-11-11,4,1090.0,1190.0,1190.0,0.0,6117.12,0.0,0
1732,0841,FL,2015-06-16,2015-07-14,4,940.0,1040.0,1040.0,0.0,5783.5,0.0,0
1733,0841,FL,2016-10-02,2016-12-25,12,660.0,960.0,960.0,0.0,6341.25,0.0,0
1734,0842,FL,2019-08-31,2019-09-28,4,940.0,1040.0,1040.0,0.0,5974.43,0.0,0
1735,0842,MS,2017-07-21,2017-10-13,12,1380.0,1680.0,1680.0,0.0,6205.64,0.0,0
1736,0842,FL,2015-07-16,2015-08-13,4,900.0,1000.0,0.0,0.0,5267.36,3920.51,1
1737,0843,FL,2013-08-02,2013-08-30,4,1010.0,1110.0,0.0,0.0,5522.13,4458.21,1
1738,0843,FL,2016-02-25,2016-05-19,12,1030.0,1330.0,1329.96,40.0,5481.32,0.0,0
1739,0843,AL,2017-01-07,2017-02-04,4,770.0,870.0,870.0,0.0,5624.33,0.0,0
1740,0844,FL,2012-11-22,2012-12-20,4,950.0,1050.0,0.0,0.0,6111.75,5911.5,1
1741,0845,MS,2017-10-24,2018-01-16,12,910.0,1210.0,0.0,0.0,5042.0,3787.72,1
1742,0845,FL,2014-10-27,2014-12-22,8,910.0,1110.0,1110.0,20.0,4827.16,0.0,0
1743,0845,FL,2018-03-05,2018-04-30,8,490.0,690.0,0.0,0.0,3359.07,2794.36,1
1744,0846,FL,2016-10-04,2016-11-01,4,1180.0,1280.0,0.0,0.0,8714.23,7049.38,1
1745,0846,TN,2017-01-27,2017-03-24,8,1330.0,1530.0,1530.0,0.0,8302.29,0.0,0
1746,0846,FL,2015-06-13,2015-07-11,4,1150.0,1250.0,1250.0,0.0,8929.42,0.0,0
1747,0847,AL,2019-06-04,2019-08-27,12,710.0,1010.0,1010.0400000000001,20.0,5570.44,0.0,0
1748,0848,FL,2019-06-02,2019-06-30,4,600.0,700.0,700.0,0.0,4060.3,0.0,0
1749,0848,AL,2012-02-02,2012-03-01,4,570.0,670.0,670.0,0.0,5192.49,0.0,0
1750,0848,TN,2019-05-02,2019-07-25,12,610.0,910.0,909.9599999999999,0.0,4225.94,0.0,0
1751,0848,FL,2017-09-26,2017-10-24,4,430.0,530.0,530.0,0.0,4123.87,0.0,0
1752,0848,AL,2012-04-17,2012-07-10,12,840.0,1140.0,1140.0,40.0,5583.07,0.0,0
1753,0849,FL,2012-09-27,2012-12-20,12,720.0,1020.0,1020.0,40.0,5287.21,0.0,0
1754,0849,FL,2015-01-11,2015-04-05,12,810.0,1110.0,1110.0,20.0,5555.81,0.0,0
1755,0849,MS,2018-09-13,2018-10-11,4,640.0,740.0,740.0,0.0,5952.85,0.0,0
1756,0850,FL,2018-06-13,2018-09-05,12,1290.0,1590.0,1590.0,0.0,6741.82,0.0,0
1757,0850,TN,2016-05-13,2016-06-10,4,640.0,740.0,740.0,0.0,5206.59,0.0,0
1758,0850,FL,2012-07-31,2012-09-25,8,770.0,970.0,970.0,0.0,5597.05,0.0,0
1759,0851,FL,2016-10-13,2016-11-10,4,950.0,1050.0,1050.0,0.0,6723.92,0.0,0
1760,0851,FL,2015-10-28,2016-01-20,12,910.0,1210.0,1209.96,0.0,6448.45,0.0,0
1761,0851,AL,2018-02-28,2018-05-23,12,1090.0,1390.0,1389.9599999999998,20.0,6891.42,0.0,0
1762,0851,FL,2013-12-03,2013-12-31,4,1420.0,1520.0,0.0,0.0,6325.92,4831.93,1
1763,0852,FL,2018-03-16,2018-06-08,12,1520.0,1820.0,1820.0400000000002,0.0,8172.26,0.0,0
1764,0852,FL,2018-02-13,2018-03-13,4,1110.0,1210.0,1210.0,0.0,7324.72,0.0,0
1765,0852,MS,2019-04-27,2019-06-22,8,1020.0,1220.0,1220.0,0.0,7680.06,0.0,0
1766,0853,FL,2018-03-10,2018-06-02,12,460.0,760.0,759.96,0.0,4275.52,0.0,0
1767,0854,FL,2018-10-14,2018-11-11,4,480.0,580.0,580.0,0.0,2880.28,0.0,0
1768,0854,MS,2015-09-20,2015-10-18,4,710.0,810.0,0.0,0.0,4439.48,4133.4,1
1769,0855,FL,2019-05-31,2019-06-28,4,1240.0,1340.0,1340.0,0.0,6048.49,0.0,0
1770,0856,FL,2015-05-19,2015-06-16,4,1470.0,1570.0,0.0,0.0,8096.39,6453.74,1
1771,0856,TN,2017-12-15,2018-01-12,4,950.0,1050.0,1050.0,0.0,6686.05,0.0,0
1772,0857,AL,2018-01-30,2018-04-24,12,1350.0,1650.0,1650.0,40.0,7815.23,0.0,0
1773,0857,TN,2019-10-21,2019-11-18,4,1140.0,1240.0,1240.0,0.0,7135.49,0.0,0
1774,0858,FL,2019-05-10,2019-06-07,4,450.0,550.0,0.0,0.0,2537.92,2432.75,1
1775,0859,FL,2013-10-17,2013-11-14,4,890.0,990.0,0.0,0.0,4381.23,3717.29,1
1776,0859,FL,2014-06-11,2014-07-09,4,810.0,910.0,910.0,0.0,4381.42,0.0,0
1777,0859,FL,2014-08-04,2014-09-01,4,1050.0,1150.0,1150.0,0.0,5319.02,0.0,0
1778,0860,FL,2014-05-23,2014-06-20,4,810.0,910.0,910.0,20.0,4995.55,0.0,0
1779,0860,TN,2015-01-07,2015-02-04,4,1180.0,1280.0,1280.0,0.0,5897.86,0.0,0
1780,0861,FL,2016-05-13,2016-06-10,4,730.0,830.0,830.0,0.0,3933.83,0.0,0
1781,0862,FL,2014-08-04,2014-10-27,12,840.0,1140.0,1140.0,20.0,5749.62,0.0,0
1782,0862,FL,2019-08-30,2019-09-27,4,960.0,1060.0,1060.0,0.0,5589.77,0.0,0
1783,0862,FL,2015-09-27,2015-10-25,4,1110.0,1210.0,1210.0,0.0,5597.61,0.0,0
1784,0862,FL,2012-04-09,2012-05-07,4,1420.0,1520.0,1520.0,0.0,6477.5,0.0,0
1785,0863,FL,2014-03-10,2014-04-07,4,640.0,740.0,740.0,0.0,3855.83,0.0,0
1786,0864,FL,2014-03-22,2014-04-19,4,990.0,1090.0,0.0,0.0,6983.55,6072.3,1
1787,0864,AL,2012-06-01,2012-06-29,4,1250.0,1350.0,1350.0,20.0,6320.55,0.0,0
1788,0864,MS,2014-09-14,2014-10-12,4,1250.0,1350.0,1350.0,0.0,8395.65,0.0,0
1789,0864,AL,2014-06-27,2014-09-19,12,1570.0,1870.0,1869.9599999999998,20.0,7875.89,0.0,0
1790,0864,TN,2015-05-27,2015-07-22,8,990.0,1190.0,1190.0,0.0,7735.31,0.0,0
1791,0865,FL,2019-07-26,2019-09-20,8,1680.0,1880.0,1880.0,0.0,8571.96,0.0,0
1792,0866,FL,2012-05-05,2012-06-30,8,1430.0,1630.0,1630.0,0.0,7514.62,0.0,0
1793,0866,FL,2017-09-20,2017-12-13,12,1720.0,2020.0,2019.9599999999998,20.0,8834.98,0.0,0
1794,0866,FL,2012-03-26,2012-05-21,8,1400.0,1600.0,0.0,0.0,7219.58,0.0,1
1795,0867,FL,2017-06-01,2017-06-29,4,1010.0,1110.0,1110.0,0.0,5986.1,0.0,0
1796,0867,FL,2019-01-27,2019-02-24,4,830.0,930.0,930.0,0.0,6083.01,0.0,0
1797,0867,FL,2016-12-09,2017-01-06,4,1170.0,1270.0,0.0,0.0,5460.25,4723.72,1
